Name,Surname,Homework1,Homework2,Homework3,Homework4,Homework5,Exam
Name73815,Surname73815,7,2,4,4,6,3
Name73816,Surname73816,5,3,7,4,8,9
Name73817,Surname73817,8,1,1,9,5,5
Name73818,Surname73818,5,9,4,10,10,7
Name73819,Surname73819,1,1,3,4,8,9
Name73820,Surname73820,6,3,3,4,1,10
Name73821,Surname73821,4,1,10,3,8,1
Name73822,Surname73822,10,8,9,9,8,5
Name73823,Surname73823,1,1,5,10,2,7
Name73824,Surname73824,10,9,2,6,8,7
Name73825,Surname73825,1,10,6,7,5,8
Name73826,Surname73826,2,2,3,6,3,3
Name73827,Surname73827,9,2,7,1,4,9
Name73828,Surname73828,9,9,5,9,8,6
Name73829,Surname73829,2,1,9,3,6,7
Name73830,Surname73830,5,9,10,8,6,1
Name73831,Surname73831,6,4,9,9,3,8
Name73832,Surname73832,10,3,3,1,2,2
Name73833,Surname73833,4,2,5,8,5,3
Name73834,Surname73834,6,2,7,10,10,10
Name73835,Surname73835,3,3,1,6,6,3
Name73836,Surname73836,10,5,5,2,10,3
Name73837,Surname73837,7,2,2,8,8,1
Name73838,Surname73838,7,1,8,1,7,10
Name73839,Surname73839,8,1,6,10,9,5
Name73840,Surname73840,1,5,4,5,1,2
Name73841,Surname73841,4,5,1,5,2,1
Name73842,Surname73842,8,8,7,6,5,5
Name73843,Surname73843,7,3,2,1,9,1
Name73844,Surname73844,5,9,10,1,5,4
Name73845,Surname73845,1,2,8,3,7,1
Name73846,Surname73846,2,10,9,6,4,10
Name73847,Surname73847,1,9,7,9,3,2
Name73848,Surname73848,3,7,1,8,7,7
Name73849,Surname73849,5,2,4,3,9,1
Name73850,Surname73850,2,1,10,4,4,9
Name73851,Surname73851,9,2,2,1,3,4
Name73852,Surname73852,2,2,7,7,5,3
Name73853,Surname73853,6,1,8,3,6,9
Name73854,Surname73854,4,3,2,8,10,2
Name73855,Surname73855,4,7,10,4,5,5
Name73856,Surname73856,5,9,2,1,6,5
Name73857,Surname73857,2,6,7,5,10,6
Name73858,Surname73858,5,3,10,10,8,5
Name73859,Surname73859,10,4,5,9,1,6
Name73860,Surname73860,9,3,8,9,10,10
Name73861,Surname73861,8,2,2,1,8,8
Name73862,Surname73862,8,1,3,7,1,5
Name73863,Surname73863,2,7,10,10,6,9
Name73864,Surname73864,7,10,9,4,6,3
Name73865,Surname73865,6,7,6,3,6,1
Name73866,Surname73866,7,1,3,2,6,2
Name73867,Surname73867,1,1,8,1,3,2
Name73868,Surname73868,3,3,1,9,1,4
Name73869,Surname73869,1,9,4,8,10,1
Name73870,Surname73870,9,7,3,8,5,4
Name73871,Surname73871,5,9,6,4,4,10
Name73872,Surname73872,5,6,7,4,7,8
Name73873,Surname73873,6,1,4,7,9,10
Name73874,Surname73874,4,2,5,1,10,1
Name73875,Surname73875,3,7,8,6,8,8
Name73876,Surname73876,8,3,2,3,6,10
Name73877,Surname73877,3,7,5,6,6,9
Name73878,Surname73878,4,1,4,9,6,4
Name73879,Surname73879,3,10,4,1,1,2
Name73880,Surname73880,10,3,10,10,6,6
Name73881,Surname73881,3,7,4,10,10,2
Name73882,Surname73882,7,5,1,7,7,4
Name73883,Surname73883,7,7,5,1,7,10
Name73884,Surname73884,10,3,2,4,8,8
Name73885,Surname73885,6,6,1,1,5,2
Name73886,Surname73886,5,8,1,4,10,10
Name73887,Surname73887,5,3,6,2,1,4
Name73888,Surname73888,9,8,10,4,1,4
Name73889,Surname73889,10,4,10,7,6,5
Name73890,Surname73890,5,3,5,5,6,5
Name73891,Surname73891,4,7,3,9,7,10
Name73892,Surname73892,4,5,10,5,8,8
Name73893,Surname73893,8,2,4,10,3,6
Name73894,Surname73894,3,7,7,4,1,2
Name73895,Surname73895,2,3,4,5,6,1
Name73896,Surname73896,7,9,7,5,6,2
Name73897,Surname73897,10,4,2,6,3,3
Name73898,Surname73898,6,5,2,5,2,6
Name73899,Surname73899,4,8,4,6,1,10
Name73900,Surname73900,10,2,5,9,5,9
Name73901,Surname73901,1,6,3,6,4,5
Name73902,Surname73902,5,5,2,3,9,3
Name73903,Surname73903,3,10,3,5,8,9
Name73904,Surname73904,2,6,9,2,1,8
Name73905,Surname73905,6,3,5,6,7,7
Name73906,Surname73906,3,10,7,6,3,8
Name73907,Surname73907,6,7,7,10,3,4
Name73908,Surname73908,2,10,3,9,2,9
Name73909,Surname73909,2,3,3,4,9,6
Name73910,Surname73910,4,9,10,5,1,9
Name73911,Surname73911,5,2,4,10,7,5
Name73912,Surname73912,1,4,3,9,8,8
Name73913,Surname73913,10,3,1,2,10,6
Name73914,Surname73914,6,10,4,4,1,1
Name73915,Surname73915,10,5,4,9,2,3
Name73916,Surname73916,1,1,3,3,2,2
Name73917,Surname73917,7,6,8,10,2,5
Name73918,Surname73918,8,10,7,7,9,1
Name73919,Surname73919,7,2,8,7,2,2
Name73920,Surname73920,10,1,6,3,10,1
Name73921,Surname73921,3,8,7,6,3,9
Name73922,Surname73922,1,2,10,7,5,5
Name73923,Surname73923,4,9,9,8,2,4
Name73924,Surname73924,2,5,9,2,3,3
Name73925,Surname73925,8,8,2,2,8,7
Name73926,Surname73926,8,8,6,1,8,4
Name73927,Surname73927,1,7,3,1,1,4
Name73928,Surname73928,9,9,7,8,8,7
Name73929,Surname73929,1,5,1,6,3,2
Name73930,Surname73930,2,5,5,1,9,4
Name73931,Surname73931,8,8,10,7,9,8
Name73932,Surname73932,8,4,1,3,4,2
Name73933,Surname73933,10,6,8,9,5,10
Name73934,Surname73934,2,10,5,2,6,4
Name73935,Surname73935,7,4,7,6,5,8
Name73936,Surname73936,2,1,9,10,2,4
Name73937,Surname73937,4,9,10,7,5,7
Name73938,Surname73938,7,5,10,7,10,10
Name73939,Surname73939,3,3,2,7,3,1
Name73940,Surname73940,8,9,5,6,6,10
Name73941,Surname73941,10,3,9,3,1,7
Name73942,Surname73942,1,2,6,10,4,6
Name73943,Surname73943,1,6,7,2,2,2
Name73944,Surname73944,8,10,8,6,1,6
Name73945,Surname73945,2,10,6,10,1,5
Name73946,Surname73946,3,4,7,2,8,4
Name73947,Surname73947,9,10,7,7,1,5
Name73948,Surname73948,5,8,4,10,4,10
Name73949,Surname73949,10,1,6,7,5,2
Name73950,Surname73950,2,5,8,5,4,2
Name73951,Surname73951,7,9,3,1,10,8
Name73952,Surname73952,3,9,7,5,7,5
Name73953,Surname73953,5,1,3,10,9,1
Name73954,Surname73954,7,8,1,6,7,2
Name73955,Surname73955,7,1,5,8,5,6
Name73956,Surname73956,4,2,9,9,5,10
Name73957,Surname73957,4,9,6,6,10,6
Name73958,Surname73958,2,1,4,6,9,3
Name73959,Surname73959,6,5,10,8,4,6
Name73960,Surname73960,6,6,4,1,1,5
Name73961,Surname73961,3,5,4,7,7,4
Name73962,Surname73962,8,8,8,8,9,7
Name73963,Surname73963,7,2,2,4,10,6
Name73964,Surname73964,4,3,8,6,1,3
Name73965,Surname73965,1,6,6,8,2,6
Name73966,Surname73966,10,9,3,2,10,5
Name73967,Surname73967,3,9,8,7,1,3
Name73968,Surname73968,3,1,2,9,10,2
Name73969,Surname73969,1,2,5,10,7,1
Name73970,Surname73970,4,9,6,3,6,9
Name73971,Surname73971,1,4,6,5,6,10
Name73972,Surname73972,9,9,7,4,5,7
Name73973,Surname73973,1,7,4,6,7,4
Name73974,Surname73974,4,6,10,2,8,10
Name73975,Surname73975,7,2,4,1,8,5
Name73976,Surname73976,7,2,1,6,4,7
Name73977,Surname73977,2,7,1,4,5,7
Name73978,Surname73978,5,1,3,10,3,2
Name73979,Surname73979,8,8,4,5,4,1
Name73980,Surname73980,4,1,4,7,8,8
Name73981,Surname73981,7,7,2,6,1,9
Name73982,Surname73982,6,1,9,6,2,5
Name73983,Surname73983,4,3,3,5,10,6
Name73984,Surname73984,6,6,1,4,5,5
Name73985,Surname73985,10,1,6,1,1,2
Name73986,Surname73986,4,2,2,10,3,6
Name73987,Surname73987,4,9,7,4,1,7
Name73988,Surname73988,3,9,5,3,9,4
Name73989,Surname73989,4,6,5,4,8,1
Name73990,Surname73990,9,8,7,3,2,8
Name73991,Surname73991,8,6,5,8,7,5
Name73992,Surname73992,7,6,3,1,1,8
Name73993,Surname73993,2,6,5,4,2,10
Name73994,Surname73994,1,3,6,3,7,1
Name73995,Surname73995,9,2,4,6,2,5
Name73996,Surname73996,5,6,7,4,6,9
Name73997,Surname73997,10,2,9,5,3,7
Name73998,Surname73998,9,3,6,9,10,5
Name73999,Surname73999,9,1,5,7,8,6
Name74000,Surname74000,3,5,8,10,5,8
Name74001,Surname74001,1,1,9,10,7,3
Name74002,Surname74002,9,9,8,10,9,6
Name74003,Surname74003,5,9,9,9,2,5
Name74004,Surname74004,8,10,1,9,2,8
Name74005,Surname74005,3,5,6,9,10,7
Name74006,Surname74006,10,2,4,8,6,7
Name74007,Surname74007,3,4,9,8,9,10
Name74008,Surname74008,7,6,8,2,8,7
Name74009,Surname74009,10,5,6,2,3,5
Name74010,Surname74010,6,3,6,8,2,2
Name74011,Surname74011,1,3,1,4,1,5
Name74012,Surname74012,1,2,7,1,2,10
Name74013,Surname74013,10,5,9,8,6,9
Name74014,Surname74014,2,5,4,9,6,8
Name74015,Surname74015,5,6,3,8,3,10
Name74016,Surname74016,1,6,7,1,2,4
Name74017,Surname74017,7,2,6,1,2,8
Name74018,Surname74018,6,3,6,3,5,8
Name74019,Surname74019,1,1,2,3,10,8
Name74020,Surname74020,1,1,9,3,2,4
Name74021,Surname74021,1,4,6,5,4,7
Name74022,Surname74022,4,8,10,8,10,1
Name74023,Surname74023,7,1,6,2,7,1
Name74024,Surname74024,4,5,3,5,8,1
Name74025,Surname74025,7,10,7,3,1,8
Name74026,Surname74026,5,7,8,4,7,4
Name74027,Surname74027,10,7,10,9,3,2
Name74028,Surname74028,5,8,2,6,6,5
Name74029,Surname74029,9,4,5,10,7,9
Name74030,Surname74030,2,10,2,8,4,9
Name74031,Surname74031,6,3,6,2,3,5
Name74032,Surname74032,4,8,1,4,8,7
Name74033,Surname74033,3,8,9,6,3,7
Name74034,Surname74034,1,9,4,10,6,8
Name74035,Surname74035,9,2,7,3,10,9
Name74036,Surname74036,8,8,9,3,2,8
Name74037,Surname74037,10,7,8,8,5,6
Name74038,Surname74038,2,7,5,9,6,4
Name74039,Surname74039,4,3,5,4,8,10
Name74040,Surname74040,6,4,8,7,1,2
Name74041,Surname74041,6,5,2,3,2,6
Name74042,Surname74042,4,4,8,9,9,6
Name74043,Surname74043,6,1,8,5,4,1
Name74044,Surname74044,6,1,4,3,2,10
Name74045,Surname74045,8,4,4,1,10,1
Name74046,Surname74046,9,4,2,6,6,6
Name74047,Surname74047,7,10,3,6,6,2
Name74048,Surname74048,4,8,3,6,7,5
Name74049,Surname74049,7,5,4,4,5,7
Name74050,Surname74050,10,7,7,6,7,7
Name74051,Surname74051,8,1,8,2,2,1
Name74052,Surname74052,2,7,1,1,1,5
Name74053,Surname74053,8,3,3,4,6,2
Name74054,Surname74054,5,5,3,4,8,4
Name74055,Surname74055,1,1,3,8,1,2
Name74056,Surname74056,4,5,5,1,4,6
Name74057,Surname74057,3,5,8,1,4,6
Name74058,Surname74058,4,10,5,10,10,10
Name74059,Surname74059,5,2,6,4,3,9
Name74060,Surname74060,3,8,9,6,9,1
Name74061,Surname74061,10,10,9,6,7,6
Name74062,Surname74062,2,6,2,10,6,5
Name74063,Surname74063,8,7,6,2,9,1
Name74064,Surname74064,4,9,9,6,8,6
Name74065,Surname74065,1,1,5,7,5,10
Name74066,Surname74066,2,3,4,4,7,10
Name74067,Surname74067,8,7,9,5,2,5
Name74068,Surname74068,7,6,3,8,1,9
Name74069,Surname74069,4,6,1,7,5,3
Name74070,Surname74070,10,9,8,7,1,7
Name74071,Surname74071,9,8,7,4,2,1
Name74072,Surname74072,6,10,7,9,2,2
Name74073,Surname74073,2,7,2,8,10,5
Name74074,Surname74074,6,7,8,5,1,6
Name74075,Surname74075,3,4,8,3,3,4
Name74076,Surname74076,5,4,6,2,8,3
Name74077,Surname74077,6,8,5,7,10,6
Name74078,Surname74078,5,3,10,10,4,8
Name74079,Surname74079,2,3,3,8,10,9
Name74080,Surname74080,6,10,3,6,6,9
Name74081,Surname74081,3,2,3,8,5,5
Name74082,Surname74082,8,10,10,7,10,3
Name74083,Surname74083,9,10,3,9,1,8
Name74084,Surname74084,2,7,5,7,6,10
Name74085,Surname74085,9,6,9,6,5,4
Name74086,Surname74086,3,10,1,6,8,2
Name74087,Surname74087,8,3,9,2,1,8
Name74088,Surname74088,2,7,8,9,1,6
Name74089,Surname74089,5,8,9,3,6,1
Name74090,Surname74090,6,5,2,5,8,5
Name74091,Surname74091,2,4,6,10,2,10
Name74092,Surname74092,10,8,1,6,8,8
Name74093,Surname74093,10,5,2,7,4,3
Name74094,Surname74094,7,1,8,8,4,4
Name74095,Surname74095,9,3,2,3,7,2
Name74096,Surname74096,10,3,10,4,6,10
Name74097,Surname74097,9,4,4,2,9,5
Name74098,Surname74098,3,8,5,6,9,1
Name74099,Surname74099,10,9,1,4,7,2
Name74100,Surname74100,8,6,6,5,5,2
Name74101,Surname74101,4,5,10,5,7,10
Name74102,Surname74102,8,7,9,5,6,2
Name74103,Surname74103,6,4,3,10,2,3
Name74104,Surname74104,3,9,8,1,3,2
Name74105,Surname74105,4,7,3,1,4,8
Name74106,Surname74106,6,10,7,4,9,9
Name74107,Surname74107,1,7,3,2,9,9
Name74108,Surname74108,3,4,3,1,7,4
Name74109,Surname74109,6,8,4,6,4,9
Name74110,Surname74110,10,7,7,6,1,10
Name74111,Surname74111,8,7,5,2,4,7
Name74112,Surname74112,3,6,3,2,3,4
Name74113,Surname74113,2,1,6,2,2,5
Name74114,Surname74114,3,4,1,8,9,10
Name74115,Surname74115,4,1,2,1,6,5
Name74116,Surname74116,9,7,6,10,8,10
Name74117,Surname74117,9,5,10,4,1,9
Name74118,Surname74118,4,1,9,4,7,8
Name74119,Surname74119,6,4,2,3,3,2
Name74120,Surname74120,6,5,8,6,7,6
Name74121,Surname74121,1,4,1,5,7,5
Name74122,Surname74122,1,6,1,1,6,5
Name74123,Surname74123,10,8,9,5,3,6
Name74124,Surname74124,10,1,4,10,1,3
Name74125,Surname74125,3,3,7,9,9,2
Name74126,Surname74126,1,7,9,8,5,8
Name74127,Surname74127,9,9,10,1,8,3
Name74128,Surname74128,4,3,7,8,10,5
Name74129,Surname74129,10,8,8,10,5,6
Name74130,Surname74130,2,2,9,9,5,8
Name74131,Surname74131,2,2,5,5,10,9
Name74132,Surname74132,9,3,10,8,10,3
Name74133,Surname74133,5,5,2,5,9,7
Name74134,Surname74134,7,3,6,1,7,5
Name74135,Surname74135,6,3,1,10,10,7
Name74136,Surname74136,8,6,2,7,9,1
Name74137,Surname74137,5,6,4,8,6,5
Name74138,Surname74138,2,7,3,4,3,4
Name74139,Surname74139,3,4,4,10,4,3
Name74140,Surname74140,9,1,7,1,9,5
Name74141,Surname74141,7,10,1,1,7,1
Name74142,Surname74142,4,4,3,10,10,8
Name74143,Surname74143,3,3,2,4,7,5
Name74144,Surname74144,5,5,9,3,1,9
Name74145,Surname74145,6,5,5,6,7,2
Name74146,Surname74146,8,7,5,4,2,5
Name74147,Surname74147,1,3,2,10,4,10
Name74148,Surname74148,3,7,2,2,4,2
Name74149,Surname74149,4,10,2,3,4,10
Name74150,Surname74150,2,3,3,1,2,5
Name74151,Surname74151,5,9,7,1,7,8
Name74152,Surname74152,8,6,2,9,8,9
Name74153,Surname74153,8,9,10,7,7,9
Name74154,Surname74154,8,4,8,3,9,8
Name74155,Surname74155,3,6,4,7,4,10
Name74156,Surname74156,8,6,2,8,8,8
Name74157,Surname74157,9,2,6,1,10,3
Name74158,Surname74158,8,4,7,6,1,5
Name74159,Surname74159,3,9,4,1,4,1
Name74160,Surname74160,1,6,10,2,1,1
Name74161,Surname74161,2,9,10,4,10,1
Name74162,Surname74162,5,4,4,2,3,10
Name74163,Surname74163,3,9,3,5,9,7
Name74164,Surname74164,2,1,2,10,5,6
Name74165,Surname74165,5,5,1,8,7,3
Name74166,Surname74166,1,2,3,9,1,8
Name74167,Surname74167,7,3,2,3,8,10
Name74168,Surname74168,3,1,5,8,7,8
Name74169,Surname74169,2,4,9,9,8,10
Name74170,Surname74170,4,4,3,6,6,4
Name74171,Surname74171,1,3,6,7,2,9
Name74172,Surname74172,4,3,9,4,10,5
Name74173,Surname74173,3,1,3,5,10,4
Name74174,Surname74174,1,2,1,10,9,7
Name74175,Surname74175,5,2,4,6,3,6
Name74176,Surname74176,9,3,2,9,5,1
Name74177,Surname74177,6,7,1,10,6,2
Name74178,Surname74178,5,8,7,3,4,9
Name74179,Surname74179,10,1,7,10,5,8
Name74180,Surname74180,9,4,3,1,5,3
Name74181,Surname74181,9,1,10,1,10,10
Name74182,Surname74182,5,4,8,10,7,3
Name74183,Surname74183,7,9,7,2,4,9
Name74184,Surname74184,9,5,9,2,9,3
Name74185,Surname74185,1,9,4,7,6,7
Name74186,Surname74186,9,7,10,8,6,1
Name74187,Surname74187,2,9,7,8,1,7
Name74188,Surname74188,4,5,3,10,10,9
Name74189,Surname74189,7,3,6,8,6,6
Name74190,Surname74190,7,10,5,9,1,10
Name74191,Surname74191,7,9,5,2,7,8
Name74192,Surname74192,3,5,3,2,6,2
Name74193,Surname74193,4,8,5,8,4,10
Name74194,Surname74194,10,4,10,2,4,7
Name74195,Surname74195,9,6,5,9,6,4
Name74196,Surname74196,10,7,8,8,2,4
Name74197,Surname74197,1,2,9,3,2,10
Name74198,Surname74198,9,8,6,2,5,9
Name74199,Surname74199,7,2,5,2,8,1
Name74200,Surname74200,7,6,7,10,6,9
Name74201,Surname74201,7,5,7,8,7,4
Name74202,Surname74202,8,9,6,4,10,2
Name74203,Surname74203,8,10,9,8,3,10
Name74204,Surname74204,2,2,6,6,3,10
Name74205,Surname74205,2,7,6,7,5,10
Name74206,Surname74206,4,5,5,4,9,2
Name74207,Surname74207,10,4,7,5,5,6
Name74208,Surname74208,7,3,10,10,5,2
Name74209,Surname74209,4,6,3,3,8,1
Name74210,Surname74210,3,1,10,9,10,4
Name74211,Surname74211,9,7,8,3,2,4
Name74212,Surname74212,1,9,1,8,8,9
Name74213,Surname74213,7,4,1,2,5,9
Name74214,Surname74214,3,2,2,10,10,9
Name74215,Surname74215,2,6,7,4,9,6
Name74216,Surname74216,5,5,1,9,9,6
Name74217,Surname74217,9,7,1,4,2,5
Name74218,Surname74218,4,3,6,1,4,8
Name74219,Surname74219,7,7,6,9,9,4
Name74220,Surname74220,8,4,1,9,6,8
Name74221,Surname74221,7,9,2,5,5,6
Name74222,Surname74222,8,8,8,5,10,5
Name74223,Surname74223,9,2,9,9,1,2
Name74224,Surname74224,7,5,7,6,3,9
Name74225,Surname74225,2,6,10,4,1,8
Name74226,Surname74226,9,9,2,1,7,6
Name74227,Surname74227,7,10,9,3,9,1
Name74228,Surname74228,8,8,8,4,5,8
Name74229,Surname74229,9,1,7,9,9,4
Name74230,Surname74230,7,9,6,1,6,5
Name74231,Surname74231,1,3,7,10,1,1
Name74232,Surname74232,5,1,6,10,5,4
Name74233,Surname74233,1,9,2,1,7,1
Name74234,Surname74234,4,4,1,7,10,4
Name74235,Surname74235,3,1,2,2,10,1
Name74236,Surname74236,2,4,5,5,7,9
Name74237,Surname74237,5,10,5,4,3,8
Name74238,Surname74238,4,4,6,1,7,4
Name74239,Surname74239,1,4,6,6,6,4
Name74240,Surname74240,6,1,5,5,4,8
Name74241,Surname74241,10,5,8,9,7,9
Name74242,Surname74242,9,3,2,1,4,4
Name74243,Surname74243,10,4,10,10,2,8
Name74244,Surname74244,1,1,7,8,1,10
Name74245,Surname74245,9,1,1,4,9,9
Name74246,Surname74246,10,10,9,10,3,1
Name74247,Surname74247,3,6,10,1,9,6
Name74248,Surname74248,10,3,7,8,6,5
Name74249,Surname74249,6,8,7,4,8,7
Name74250,Surname74250,6,3,10,6,6,4
Name74251,Surname74251,7,7,4,2,7,4
Name74252,Surname74252,3,2,4,10,10,9
Name74253,Surname74253,9,7,5,6,7,4
Name74254,Surname74254,5,3,7,4,2,9
Name74255,Surname74255,7,7,2,5,10,1
Name74256,Surname74256,9,7,2,3,4,4
Name74257,Surname74257,3,1,9,10,3,8
Name74258,Surname74258,8,3,1,1,8,7
Name74259,Surname74259,7,4,10,8,7,3
Name74260,Surname74260,8,10,7,2,2,6
Name74261,Surname74261,2,3,8,10,7,10
Name74262,Surname74262,5,8,8,7,5,6
Name74263,Surname74263,8,7,10,1,9,8
Name74264,Surname74264,7,2,9,1,2,2
Name74265,Surname74265,7,6,6,10,4,8
Name74266,Surname74266,1,1,7,8,8,1
Name74267,Surname74267,9,5,6,8,4,9
Name74268,Surname74268,4,8,10,4,1,2
Name74269,Surname74269,6,10,5,5,3,6
Name74270,Surname74270,7,10,4,1,1,9
Name74271,Surname74271,4,8,10,9,1,2
Name74272,Surname74272,3,10,3,5,6,3
Name74273,Surname74273,9,5,4,3,9,4
Name74274,Surname74274,4,10,7,1,7,9
Name74275,Surname74275,5,6,8,7,9,4
Name74276,Surname74276,8,9,7,4,4,5
Name74277,Surname74277,7,9,9,8,3,9
Name74278,Surname74278,1,8,10,9,9,7
Name74279,Surname74279,6,6,6,10,1,1
Name74280,Surname74280,4,8,10,2,7,2
Name74281,Surname74281,8,5,1,2,3,4
Name74282,Surname74282,10,4,6,5,6,7
Name74283,Surname74283,7,9,8,6,10,8
Name74284,Surname74284,2,7,8,1,1,2
Name74285,Surname74285,3,2,6,7,3,9
Name74286,Surname74286,2,1,8,8,3,10
Name74287,Surname74287,1,2,1,4,7,3
Name74288,Surname74288,9,8,1,6,3,4
Name74289,Surname74289,8,1,3,7,5,1
Name74290,Surname74290,2,6,8,10,1,1
Name74291,Surname74291,9,10,7,5,3,1
Name74292,Surname74292,7,9,5,8,6,10
Name74293,Surname74293,7,7,6,10,4,8
Name74294,Surname74294,3,10,3,6,2,7
Name74295,Surname74295,2,8,7,7,8,1
Name74296,Surname74296,7,6,5,7,7,10
Name74297,Surname74297,1,4,9,4,10,1
Name74298,Surname74298,2,6,8,9,3,3
Name74299,Surname74299,3,9,2,1,10,4
Name74300,Surname74300,7,8,2,7,10,4
Name74301,Surname74301,10,4,10,1,5,4
Name74302,Surname74302,1,10,2,8,5,9
Name74303,Surname74303,2,7,7,1,10,4
Name74304,Surname74304,3,3,6,7,2,1
Name74305,Surname74305,3,10,1,9,3,3
Name74306,Surname74306,5,10,10,2,5,10
Name74307,Surname74307,3,8,4,6,8,9
Name74308,Surname74308,5,10,3,8,7,7
Name74309,Surname74309,2,10,1,9,8,10
Name74310,Surname74310,7,8,8,5,3,9
Name74311,Surname74311,7,7,1,3,9,10
Name74312,Surname74312,7,6,10,3,9,8
Name74313,Surname74313,7,3,10,8,3,5
Name74314,Surname74314,8,8,5,4,3,3
Name74315,Surname74315,3,3,9,8,8,10
Name74316,Surname74316,3,4,4,2,10,2
Name74317,Surname74317,1,8,7,3,8,10
Name74318,Surname74318,10,2,2,6,1,7
Name74319,Surname74319,4,7,6,7,7,10
Name74320,Surname74320,8,10,2,7,3,6
Name74321,Surname74321,7,3,6,2,6,7
Name74322,Surname74322,7,6,3,1,5,7
Name74323,Surname74323,10,10,8,7,3,4
Name74324,Surname74324,8,7,2,3,7,5
Name74325,Surname74325,10,1,1,8,4,10
Name74326,Surname74326,3,9,4,2,3,4
Name74327,Surname74327,8,1,6,3,5,7
Name74328,Surname74328,4,2,10,6,7,2
Name74329,Surname74329,7,7,1,2,4,4
Name74330,Surname74330,6,2,2,4,4,10
Name74331,Surname74331,8,4,4,5,1,6
Name74332,Surname74332,2,9,3,5,8,10
Name74333,Surname74333,8,7,1,1,9,8
Name74334,Surname74334,1,8,4,4,1,1
Name74335,Surname74335,5,7,7,8,5,5
Name74336,Surname74336,5,7,2,8,8,4
Name74337,Surname74337,5,7,8,4,3,10
Name74338,Surname74338,1,7,6,6,6,6
Name74339,Surname74339,2,5,4,9,9,7
Name74340,Surname74340,5,1,5,9,7,9
Name74341,Surname74341,8,10,4,8,5,8
Name74342,Surname74342,10,6,4,4,5,3
Name74343,Surname74343,9,4,3,3,1,10
Name74344,Surname74344,8,2,3,1,9,8
Name74345,Surname74345,3,2,9,10,7,5
Name74346,Surname74346,3,8,6,6,1,8
Name74347,Surname74347,1,8,7,5,4,5
Name74348,Surname74348,4,10,2,3,8,9
Name74349,Surname74349,4,10,5,7,1,9
Name74350,Surname74350,6,8,5,7,5,6
Name74351,Surname74351,8,3,8,2,7,1
Name74352,Surname74352,4,10,8,9,10,3
Name74353,Surname74353,10,4,9,7,4,7
Name74354,Surname74354,6,6,8,9,6,6
Name74355,Surname74355,4,1,7,8,1,5
Name74356,Surname74356,5,6,7,6,5,10
Name74357,Surname74357,3,8,9,3,10,3
Name74358,Surname74358,5,1,3,9,10,6
Name74359,Surname74359,9,5,8,2,5,5
Name74360,Surname74360,2,10,8,2,5,1
Name74361,Surname74361,6,8,7,9,9,1
Name74362,Surname74362,10,1,6,1,7,9
Name74363,Surname74363,5,7,6,8,1,2
Name74364,Surname74364,5,2,10,8,5,6
Name74365,Surname74365,10,3,9,5,10,9
Name74366,Surname74366,10,2,5,8,4,5
Name74367,Surname74367,2,3,5,4,10,9
Name74368,Surname74368,10,3,4,4,5,4
Name74369,Surname74369,10,6,9,6,6,3
Name74370,Surname74370,3,1,3,8,8,7
Name74371,Surname74371,5,3,6,7,8,7
Name74372,Surname74372,10,2,10,5,2,4
Name74373,Surname74373,9,2,9,5,3,8
Name74374,Surname74374,7,3,7,8,2,3
Name74375,Surname74375,10,10,8,10,9,3
Name74376,Surname74376,10,5,7,6,4,5
Name74377,Surname74377,7,6,2,6,3,3
Name74378,Surname74378,9,8,7,8,9,8
Name74379,Surname74379,4,6,5,5,5,8
Name74380,Surname74380,8,9,9,5,5,7
Name74381,Surname74381,2,8,8,10,10,7
Name74382,Surname74382,7,9,3,10,5,3
Name74383,Surname74383,2,7,1,5,7,6
Name74384,Surname74384,7,2,7,4,6,6
Name74385,Surname74385,9,7,9,2,3,6
Name74386,Surname74386,7,4,6,9,3,6
Name74387,Surname74387,6,9,9,1,2,9
Name74388,Surname74388,6,2,4,6,3,9
Name74389,Surname74389,4,9,1,6,1,7
Name74390,Surname74390,1,8,3,7,1,8
Name74391,Surname74391,5,3,2,9,9,1
Name74392,Surname74392,6,9,1,3,3,8
Name74393,Surname74393,8,1,2,6,5,5
Name74394,Surname74394,9,4,7,1,10,2
Name74395,Surname74395,1,9,3,3,6,8
Name74396,Surname74396,8,2,2,6,1,3
Name74397,Surname74397,4,7,4,4,6,3
Name74398,Surname74398,10,2,3,8,1,5
Name74399,Surname74399,1,6,9,9,7,9
Name74400,Surname74400,8,4,3,3,2,9
Name74401,Surname74401,10,6,6,9,6,1
Name74402,Surname74402,8,5,6,9,1,2
Name74403,Surname74403,3,9,5,10,10,7
Name74404,Surname74404,5,10,7,1,4,7
Name74405,Surname74405,2,4,5,1,9,1
Name74406,Surname74406,8,6,9,5,7,7
Name74407,Surname74407,6,10,6,9,2,6
Name74408,Surname74408,10,10,3,6,4,2
Name74409,Surname74409,8,2,3,4,3,2
Name74410,Surname74410,2,1,7,2,6,3
Name74411,Surname74411,8,3,6,10,1,2
Name74412,Surname74412,9,1,2,7,1,6
Name74413,Surname74413,2,10,10,7,8,5
Name74414,Surname74414,10,7,7,1,8,7
Name74415,Surname74415,6,8,7,4,1,2
Name74416,Surname74416,2,8,8,9,6,3
Name74417,Surname74417,8,7,4,1,4,8
Name74418,Surname74418,7,1,1,6,6,7
Name74419,Surname74419,8,1,1,1,8,1
Name74420,Surname74420,5,3,3,1,2,2
Name74421,Surname74421,5,4,2,8,3,2
