Name,Surname,Homework1,Homework2,Homework3,Homework4,Homework5,Exam
Name7716,Surname7716,4,4,10,8,3,6
Name7717,Surname7717,7,4,3,1,9,7
Name7718,Surname7718,3,5,9,10,9,10
Name7719,Surname7719,4,2,9,7,3,5
Name7720,Surname7720,4,5,8,6,5,8
Name7721,Surname7721,3,10,3,4,6,4
Name7722,Surname7722,10,10,3,6,4,3
Name7723,Surname7723,1,6,4,5,1,7
Name7724,Surname7724,3,10,7,7,2,10
Name7725,Surname7725,7,2,7,1,3,8
Name7726,Surname7726,8,10,8,10,6,9
Name7727,Surname7727,5,3,9,9,9,9
Name7728,Surname7728,6,1,4,3,2,9
Name7729,Surname7729,5,6,8,10,10,9
Name7730,Surname7730,2,1,8,8,7,2
Name7731,Surname7731,7,7,9,7,3,2
Name7732,Surname7732,9,3,5,6,2,2
Name7733,Surname7733,5,8,10,8,10,3
Name7734,Surname7734,10,4,6,8,7,10
Name7735,Surname7735,7,4,5,4,1,5
Name7736,Surname7736,8,2,10,3,4,7
Name7737,Surname7737,7,3,9,2,3,9
Name7738,Surname7738,9,8,9,2,10,2
Name7739,Surname7739,2,1,9,8,5,10
Name7740,Surname7740,8,1,8,8,9,5
Name7741,Surname7741,5,7,3,10,9,1
Name7742,Surname7742,5,7,1,3,7,3
Name7743,Surname7743,10,3,10,7,3,6
Name7744,Surname7744,10,7,2,8,1,2
Name7745,Surname7745,9,5,4,3,5,10
Name7746,Surname7746,5,3,3,1,5,5
Name7747,Surname7747,3,7,5,9,3,9
Name7748,Surname7748,3,2,6,9,7,5
Name7749,Surname7749,3,5,1,5,8,4
Name7750,Surname7750,8,1,3,6,1,8
Name7751,Surname7751,8,2,9,6,1,5
Name7752,Surname7752,8,4,1,6,2,3
Name7753,Surname7753,6,6,6,5,10,2
Name7754,Surname7754,2,8,1,9,2,4
Name7755,Surname7755,7,2,10,7,9,5
Name7756,Surname7756,8,10,7,4,7,2
Name7757,Surname7757,10,4,7,1,9,4
Name7758,Surname7758,3,5,10,9,1,7
Name7759,Surname7759,6,5,1,8,10,4
Name7760,Surname7760,8,9,4,10,4,8
Name7761,Surname7761,8,5,6,8,8,1
Name7762,Surname7762,1,2,8,5,9,6
Name7763,Surname7763,1,6,6,2,2,8
Name7764,Surname7764,7,7,8,4,6,5
Name7765,Surname7765,4,10,7,9,8,9
Name7766,Surname7766,7,5,8,10,5,8
Name7767,Surname7767,5,7,6,1,9,5
Name7768,Surname7768,5,5,9,10,2,9
Name7769,Surname7769,4,4,2,1,10,1
Name7770,Surname7770,5,1,1,9,6,10
Name7771,Surname7771,2,2,5,1,10,3
Name7772,Surname7772,6,1,4,2,1,8
Name7773,Surname7773,9,6,5,7,4,9
Name7774,Surname7774,6,7,10,4,9,3
Name7775,Surname7775,2,6,5,4,6,3
Name7776,Surname7776,5,8,4,3,4,5
Name7777,Surname7777,6,2,1,10,7,4
Name7778,Surname7778,6,9,5,10,8,6
Name7779,Surname7779,5,4,7,9,5,1
Name7780,Surname7780,6,7,1,1,6,8
Name7781,Surname7781,6,1,5,9,8,1
Name7782,Surname7782,7,5,8,10,6,6
Name7783,Surname7783,10,3,8,4,9,6
Name7784,Surname7784,1,2,5,6,6,3
Name7785,Surname7785,10,5,4,8,9,7
Name7786,Surname7786,8,8,1,2,7,7
Name7787,Surname7787,8,6,6,10,5,10
Name7788,Surname7788,5,1,7,10,10,7
Name7789,Surname7789,4,3,10,4,7,2
Name7790,Surname7790,6,10,4,9,10,8
Name7791,Surname7791,2,8,3,1,2,5
Name7792,Surname7792,2,8,10,10,1,5
Name7793,Surname7793,4,10,4,7,4,5
Name7794,Surname7794,3,4,9,4,10,2
Name7795,Surname7795,2,10,2,4,3,9
Name7796,Surname7796,6,8,8,1,2,3
Name7797,Surname7797,4,7,9,1,2,9
Name7798,Surname7798,1,10,7,4,6,7
Name7799,Surname7799,6,8,8,6,4,2
Name7800,Surname7800,10,5,1,1,8,5
Name7801,Surname7801,3,5,4,2,9,3
Name7802,Surname7802,7,3,7,7,6,3
Name7803,Surname7803,6,5,9,8,9,6
Name7804,Surname7804,8,3,4,10,2,8
Name7805,Surname7805,9,5,1,8,9,1
Name7806,Surname7806,5,9,9,1,8,3
Name7807,Surname7807,8,3,1,9,3,4
Name7808,Surname7808,10,2,6,1,3,9
Name7809,Surname7809,3,4,7,9,5,3
Name7810,Surname7810,9,8,5,2,4,4
Name7811,Surname7811,3,2,8,9,9,4
Name7812,Surname7812,2,10,8,6,8,1
Name7813,Surname7813,5,4,9,7,3,4
Name7814,Surname7814,9,7,3,10,1,2
Name7815,Surname7815,5,1,1,8,5,7
Name7816,Surname7816,4,8,2,1,7,8
Name7817,Surname7817,10,6,4,6,2,4
Name7818,Surname7818,2,10,5,9,3,1
Name7819,Surname7819,2,6,8,1,9,6
Name7820,Surname7820,8,1,5,1,2,8
Name7821,Surname7821,3,3,9,6,1,10
Name7822,Surname7822,10,5,5,1,7,7
Name7823,Surname7823,10,5,1,9,10,7
Name7824,Surname7824,6,9,3,5,8,9
Name7825,Surname7825,2,4,8,7,3,2
Name7826,Surname7826,4,8,3,2,4,9
Name7827,Surname7827,1,3,7,9,8,7
Name7828,Surname7828,8,9,1,3,3,10
Name7829,Surname7829,7,2,9,2,4,4
Name7830,Surname7830,9,2,5,3,9,7
Name7831,Surname7831,7,5,7,4,5,1
Name7832,Surname7832,7,10,9,6,5,9
Name7833,Surname7833,10,10,6,10,2,9
Name7834,Surname7834,3,10,6,7,8,1
Name7835,Surname7835,4,3,10,5,3,8
Name7836,Surname7836,10,5,10,1,8,5
Name7837,Surname7837,4,1,4,6,5,8
Name7838,Surname7838,3,8,9,8,9,3
Name7839,Surname7839,7,1,10,1,2,2
Name7840,Surname7840,1,10,7,3,3,2
Name7841,Surname7841,9,7,2,4,6,1
Name7842,Surname7842,4,2,10,4,4,5
Name7843,Surname7843,10,9,10,5,1,9
Name7844,Surname7844,4,9,4,10,10,2
Name7845,Surname7845,4,4,8,4,7,4
Name7846,Surname7846,5,8,3,3,1,4
Name7847,Surname7847,1,1,7,5,1,2
Name7848,Surname7848,10,6,2,4,10,4
Name7849,Surname7849,1,3,10,8,2,6
Name7850,Surname7850,2,5,4,3,3,10
Name7851,Surname7851,4,4,5,5,3,7
Name7852,Surname7852,7,10,8,10,3,4
Name7853,Surname7853,8,10,1,6,2,1
Name7854,Surname7854,7,9,5,10,2,4
Name7855,Surname7855,4,9,3,8,8,9
Name7856,Surname7856,5,5,5,6,3,4
Name7857,Surname7857,8,4,5,7,9,3
Name7858,Surname7858,3,4,4,5,5,8
Name7859,Surname7859,4,10,10,10,3,7
Name7860,Surname7860,7,6,5,8,7,8
Name7861,Surname7861,10,9,8,10,9,6
Name7862,Surname7862,5,2,1,5,6,7
Name7863,Surname7863,4,9,2,1,10,10
Name7864,Surname7864,4,7,4,4,3,7
Name7865,Surname7865,2,3,6,3,1,5
Name7866,Surname7866,2,4,5,2,9,7
Name7867,Surname7867,6,10,7,6,8,3
Name7868,Surname7868,6,5,1,5,1,8
Name7869,Surname7869,3,9,10,3,5,8
Name7870,Surname7870,10,2,8,9,1,4
Name7871,Surname7871,8,4,6,10,6,2
Name7872,Surname7872,1,6,7,8,5,7
Name7873,Surname7873,8,8,3,8,5,5
Name7874,Surname7874,3,4,1,4,6,3
Name7875,Surname7875,2,2,7,1,2,1
Name7876,Surname7876,1,5,7,9,6,9
Name7877,Surname7877,7,4,4,5,7,2
Name7878,Surname7878,7,2,8,8,3,9
Name7879,Surname7879,2,6,7,6,9,2
Name7880,Surname7880,7,6,7,4,8,4
Name7881,Surname7881,10,5,5,5,5,7
Name7882,Surname7882,1,10,7,10,8,10
Name7883,Surname7883,4,10,1,1,8,9
Name7884,Surname7884,10,5,1,2,7,7
Name7885,Surname7885,8,10,6,8,4,9
Name7886,Surname7886,4,7,1,10,3,4
Name7887,Surname7887,7,9,10,6,3,6
Name7888,Surname7888,3,7,1,6,8,8
Name7889,Surname7889,8,1,6,4,3,9
Name7890,Surname7890,7,8,6,3,10,6
Name7891,Surname7891,8,10,10,10,10,2
Name7892,Surname7892,3,9,9,7,7,1
Name7893,Surname7893,6,1,4,2,10,1
Name7894,Surname7894,2,7,3,3,8,5
Name7895,Surname7895,10,8,2,5,10,1
Name7896,Surname7896,5,4,4,3,5,5
Name7897,Surname7897,6,3,7,6,3,2
Name7898,Surname7898,2,5,3,4,6,1
Name7899,Surname7899,10,10,7,1,9,9
Name7900,Surname7900,3,4,9,4,3,2
Name7901,Surname7901,10,1,10,8,10,2
Name7902,Surname7902,4,6,10,3,10,8
Name7903,Surname7903,9,3,6,8,1,8
Name7904,Surname7904,3,9,8,3,5,9
Name7905,Surname7905,8,4,4,2,2,10
Name7906,Surname7906,1,3,2,2,1,10
Name7907,Surname7907,6,9,6,8,8,5
Name7908,Surname7908,6,6,10,1,8,3
Name7909,Surname7909,9,10,9,1,7,6
Name7910,Surname7910,9,8,7,9,1,2
Name7911,Surname7911,5,5,1,9,4,7
Name7912,Surname7912,9,7,10,1,5,2
Name7913,Surname7913,2,10,7,3,3,10
Name7914,Surname7914,7,6,2,4,8,7
Name7915,Surname7915,4,1,3,1,4,7
Name7916,Surname7916,9,3,3,3,2,3
Name7917,Surname7917,6,4,1,1,6,1
Name7918,Surname7918,3,8,6,4,4,7
Name7919,Surname7919,2,2,4,9,4,7
Name7920,Surname7920,2,4,8,7,4,10
Name7921,Surname7921,2,8,2,6,3,3
Name7922,Surname7922,10,5,1,2,2,6
Name7923,Surname7923,10,6,3,10,4,7
Name7924,Surname7924,3,2,9,1,4,6
Name7925,Surname7925,1,7,7,4,4,10
Name7926,Surname7926,3,1,1,8,3,6
Name7927,Surname7927,10,5,3,9,5,1
Name7928,Surname7928,5,8,7,10,9,9
Name7929,Surname7929,1,2,5,7,10,7
Name7930,Surname7930,6,7,10,9,10,4
Name7931,Surname7931,1,8,10,2,10,4
Name7932,Surname7932,10,3,2,4,8,6
Name7933,Surname7933,10,2,7,5,5,8
Name7934,Surname7934,9,9,4,4,5,1
Name7935,Surname7935,10,2,9,6,7,2
Name7936,Surname7936,9,5,10,4,5,10
Name7937,Surname7937,3,5,7,7,5,2
Name7938,Surname7938,10,5,6,2,7,8
Name7939,Surname7939,8,2,10,7,3,2
Name7940,Surname7940,2,6,1,8,8,7
Name7941,Surname7941,6,8,7,6,7,5
Name7942,Surname7942,2,8,3,4,6,1
Name7943,Surname7943,4,8,5,5,4,6
Name7944,Surname7944,3,5,7,7,7,8
Name7945,Surname7945,2,5,10,3,7,9
Name7946,Surname7946,9,3,8,7,6,10
Name7947,Surname7947,2,1,6,8,10,2
Name7948,Surname7948,4,8,5,3,7,6
Name7949,Surname7949,1,5,5,8,5,9
Name7950,Surname7950,10,7,4,6,10,4
Name7951,Surname7951,4,6,10,6,10,8
Name7952,Surname7952,2,10,1,3,7,4
Name7953,Surname7953,7,7,4,2,5,1
Name7954,Surname7954,10,5,7,6,10,9
Name7955,Surname7955,5,8,3,6,7,10
Name7956,Surname7956,8,8,1,7,1,8
Name7957,Surname7957,10,9,3,4,2,5
Name7958,Surname7958,10,3,3,1,4,3
Name7959,Surname7959,9,4,4,2,8,3
Name7960,Surname7960,10,7,7,9,2,6
Name7961,Surname7961,8,5,3,1,10,9
Name7962,Surname7962,9,6,3,4,10,9
Name7963,Surname7963,4,5,10,7,10,10
Name7964,Surname7964,3,5,1,4,4,3
Name7965,Surname7965,9,2,10,7,2,9
Name7966,Surname7966,5,6,2,10,7,5
Name7967,Surname7967,1,3,9,2,8,7
Name7968,Surname7968,5,9,6,2,7,5
Name7969,Surname7969,3,9,8,4,6,7
Name7970,Surname7970,3,2,2,3,4,7
Name7971,Surname7971,9,4,6,5,5,2
Name7972,Surname7972,10,6,6,2,3,2
Name7973,Surname7973,5,3,7,1,8,2
Name7974,Surname7974,1,10,2,8,9,2
Name7975,Surname7975,8,3,1,8,9,4
Name7976,Surname7976,6,7,10,8,8,8
Name7977,Surname7977,5,4,7,6,9,7
Name7978,Surname7978,9,5,8,8,6,2
Name7979,Surname7979,7,5,1,6,6,2
Name7980,Surname7980,10,2,2,9,1,1
Name7981,Surname7981,8,1,8,7,5,5
Name7982,Surname7982,7,7,3,5,1,7
Name7983,Surname7983,5,1,7,7,4,4
Name7984,Surname7984,9,2,10,8,2,10
Name7985,Surname7985,8,10,7,10,9,1
Name7986,Surname7986,3,4,2,9,8,4
Name7987,Surname7987,9,1,10,6,7,1
Name7988,Surname7988,7,3,1,2,3,8
Name7989,Surname7989,1,9,5,7,5,2
Name7990,Surname7990,9,7,6,8,3,7
Name7991,Surname7991,7,2,7,10,7,4
Name7992,Surname7992,2,1,1,5,7,10
Name7993,Surname7993,4,6,10,10,5,4
Name7994,Surname7994,2,5,3,6,8,1
Name7995,Surname7995,6,8,9,2,10,6
Name7996,Surname7996,9,5,10,10,5,1
Name7997,Surname7997,1,1,10,10,2,3
Name7998,Surname7998,2,4,10,9,6,9
Name7999,Surname7999,7,9,3,5,5,9
Name8000,Surname8000,10,6,8,4,10,10
Name8001,Surname8001,6,9,10,3,5,1
Name8002,Surname8002,7,9,2,4,5,3
Name8003,Surname8003,5,3,2,2,4,4
Name8004,Surname8004,2,3,1,6,5,3
Name8005,Surname8005,2,1,9,5,8,10
Name8006,Surname8006,6,10,8,10,1,1
Name8007,Surname8007,3,1,5,5,1,8
Name8008,Surname8008,6,10,2,2,8,6
Name8009,Surname8009,6,8,4,8,2,4
Name8010,Surname8010,2,7,7,5,7,9
Name8011,Surname8011,8,5,7,5,2,6
Name8012,Surname8012,10,4,1,1,7,10
Name8013,Surname8013,4,5,8,7,9,10
Name8014,Surname8014,3,5,5,2,7,9
Name8015,Surname8015,7,6,1,4,7,3
Name8016,Surname8016,8,3,7,1,1,8
Name8017,Surname8017,1,3,1,7,8,9
Name8018,Surname8018,4,9,3,4,4,5
Name8019,Surname8019,5,2,10,10,3,8
Name8020,Surname8020,8,9,7,7,10,7
Name8021,Surname8021,5,7,10,3,6,1
Name8022,Surname8022,3,1,6,5,4,2
Name8023,Surname8023,10,8,9,6,2,5
Name8024,Surname8024,4,6,7,10,6,5
Name8025,Surname8025,1,1,2,7,2,7
Name8026,Surname8026,3,10,2,1,4,4
Name8027,Surname8027,4,3,1,2,7,2
Name8028,Surname8028,3,2,10,6,1,8
Name8029,Surname8029,6,8,8,2,2,6
Name8030,Surname8030,3,7,7,6,1,10
Name8031,Surname8031,2,9,9,9,8,5
Name8032,Surname8032,2,8,4,10,5,8
Name8033,Surname8033,2,5,1,9,9,1
Name8034,Surname8034,2,9,3,3,4,4
Name8035,Surname8035,7,5,9,1,3,9
Name8036,Surname8036,10,1,1,10,1,4
Name8037,Surname8037,3,3,5,5,10,6
Name8038,Surname8038,8,10,4,4,5,6
Name8039,Surname8039,8,8,6,6,9,5
Name8040,Surname8040,4,9,4,9,10,8
Name8041,Surname8041,2,10,7,9,7,7
Name8042,Surname8042,5,3,7,7,6,7
Name8043,Surname8043,3,2,10,8,4,6
Name8044,Surname8044,2,3,6,5,4,8
Name8045,Surname8045,5,4,1,2,5,7
Name8046,Surname8046,6,7,9,6,8,7
Name8047,Surname8047,7,8,9,3,5,6
Name8048,Surname8048,4,7,7,5,9,4
Name8049,Surname8049,2,10,10,10,7,2
Name8050,Surname8050,2,3,7,1,1,9
Name8051,Surname8051,10,7,7,5,3,8
Name8052,Surname8052,3,3,10,4,10,8
Name8053,Surname8053,9,3,10,2,5,4
Name8054,Surname8054,4,5,9,6,3,9
Name8055,Surname8055,3,6,2,3,6,7
Name8056,Surname8056,4,1,8,7,10,3
Name8057,Surname8057,7,5,3,6,10,3
Name8058,Surname8058,10,4,6,8,4,9
Name8059,Surname8059,7,1,9,5,10,4
Name8060,Surname8060,4,3,10,9,7,2
Name8061,Surname8061,5,6,6,3,4,2
Name8062,Surname8062,5,3,3,8,6,10
Name8063,Surname8063,7,7,6,8,1,4
Name8064,Surname8064,6,3,4,7,4,9
Name8065,Surname8065,8,3,5,2,2,10
Name8066,Surname8066,9,5,3,7,3,6
Name8067,Surname8067,9,4,10,9,5,6
Name8068,Surname8068,4,5,1,9,5,5
Name8069,Surname8069,3,9,8,10,1,8
Name8070,Surname8070,1,3,5,8,7,2
Name8071,Surname8071,7,4,2,5,5,3
Name8072,Surname8072,7,6,5,9,4,10
Name8073,Surname8073,3,7,3,7,1,6
Name8074,Surname8074,9,9,10,3,2,4
Name8075,Surname8075,3,9,6,7,9,4
Name8076,Surname8076,4,9,7,2,4,2
Name8077,Surname8077,1,7,8,1,10,3
Name8078,Surname8078,9,6,7,7,4,10
Name8079,Surname8079,1,5,1,10,5,7
Name8080,Surname8080,10,3,8,5,8,8
Name8081,Surname8081,1,7,1,4,1,3
Name8082,Surname8082,8,9,3,6,6,7
Name8083,Surname8083,6,8,10,8,7,9
Name8084,Surname8084,8,1,2,1,5,2
Name8085,Surname8085,7,8,6,5,10,9
Name8086,Surname8086,3,6,5,1,4,3
Name8087,Surname8087,3,9,1,4,9,4
Name8088,Surname8088,1,8,3,7,7,8
Name8089,Surname8089,4,1,9,6,6,2
Name8090,Surname8090,5,6,5,10,4,10
Name8091,Surname8091,1,4,1,4,7,5
Name8092,Surname8092,10,9,10,10,6,1
Name8093,Surname8093,3,9,9,3,8,7
Name8094,Surname8094,2,8,3,8,7,4
Name8095,Surname8095,9,1,3,8,3,7
Name8096,Surname8096,7,8,5,1,7,8
Name8097,Surname8097,8,3,3,1,10,9
Name8098,Surname8098,1,6,2,6,1,3
Name8099,Surname8099,4,3,7,8,5,3
Name8100,Surname8100,3,3,4,4,5,6
Name8101,Surname8101,6,8,7,10,5,10
Name8102,Surname8102,9,6,5,8,8,6
Name8103,Surname8103,7,3,2,3,7,6
Name8104,Surname8104,9,7,4,4,8,3
Name8105,Surname8105,7,6,2,3,3,1
Name8106,Surname8106,8,3,3,2,6,5
Name8107,Surname8107,3,6,4,6,8,3
Name8108,Surname8108,9,2,2,5,1,6
Name8109,Surname8109,6,6,7,8,6,8
Name8110,Surname8110,7,2,2,6,8,4
Name8111,Surname8111,4,8,7,7,6,7
Name8112,Surname8112,8,10,2,5,6,4
Name8113,Surname8113,5,3,6,3,5,4
Name8114,Surname8114,5,10,5,9,5,1
Name8115,Surname8115,4,2,6,10,3,3
Name8116,Surname8116,4,9,3,9,4,2
Name8117,Surname8117,3,1,6,3,8,1
Name8118,Surname8118,3,6,2,4,1,3
Name8119,Surname8119,3,6,5,2,10,3
Name8120,Surname8120,4,4,9,7,3,6
Name8121,Surname8121,5,9,2,4,4,5
Name8122,Surname8122,9,10,10,7,2,4
Name8123,Surname8123,2,8,8,6,1,8
Name8124,Surname8124,6,6,7,1,3,9
Name8125,Surname8125,5,7,9,3,10,6
Name8126,Surname8126,8,5,5,10,5,7
Name8127,Surname8127,10,8,1,4,5,7
Name8128,Surname8128,5,2,4,6,10,3
Name8129,Surname8129,5,7,7,8,9,7
Name8130,Surname8130,2,2,3,2,7,3
Name8131,Surname8131,5,6,2,1,3,4
Name8132,Surname8132,5,3,9,6,4,2
Name8133,Surname8133,10,10,4,2,5,7
Name8134,Surname8134,3,6,2,2,3,4
Name8135,Surname8135,2,1,4,7,3,2
Name8136,Surname8136,8,6,3,4,9,3
Name8137,Surname8137,8,7,2,10,6,7
Name8138,Surname8138,1,1,4,8,8,2
Name8139,Surname8139,3,6,7,5,8,4
Name8140,Surname8140,6,3,1,7,2,8
Name8141,Surname8141,4,1,10,4,5,6
Name8142,Surname8142,6,9,1,10,10,6
Name8143,Surname8143,9,8,9,9,3,3
Name8144,Surname8144,6,10,10,2,6,9
Name8145,Surname8145,9,9,4,8,8,3
Name8146,Surname8146,6,9,5,9,2,3
Name8147,Surname8147,8,6,10,10,8,5
Name8148,Surname8148,9,2,9,9,5,2
Name8149,Surname8149,4,6,10,10,4,9
Name8150,Surname8150,9,6,9,8,6,4
Name8151,Surname8151,10,8,4,2,5,3
Name8152,Surname8152,2,6,4,8,5,9
Name8153,Surname8153,3,8,9,8,5,10
Name8154,Surname8154,10,5,10,2,8,2
Name8155,Surname8155,2,8,8,3,10,8
Name8156,Surname8156,9,4,8,8,3,4
Name8157,Surname8157,10,2,2,3,10,8
Name8158,Surname8158,9,3,8,5,2,5
Name8159,Surname8159,8,2,2,6,9,2
Name8160,Surname8160,4,3,7,2,5,6
Name8161,Surname8161,9,5,6,6,1,6
Name8162,Surname8162,3,9,4,1,9,10
Name8163,Surname8163,3,10,9,9,2,2
Name8164,Surname8164,5,5,1,3,1,3
Name8165,Surname8165,9,3,5,6,10,3
Name8166,Surname8166,2,7,4,4,4,8
Name8167,Surname8167,3,5,3,4,9,7
Name8168,Surname8168,10,10,6,10,10,8
Name8169,Surname8169,1,3,1,10,1,8
Name8170,Surname8170,5,8,8,8,8,3
Name8171,Surname8171,2,5,8,9,9,1
Name8172,Surname8172,1,8,7,7,2,2
Name8173,Surname8173,1,2,3,3,7,7
Name8174,Surname8174,7,6,7,2,4,3
Name8175,Surname8175,5,9,2,10,6,4
Name8176,Surname8176,9,9,1,2,9,10
Name8177,Surname8177,3,5,6,7,10,6
Name8178,Surname8178,4,3,1,5,3,3
Name8179,Surname8179,10,7,2,8,2,2
Name8180,Surname8180,10,1,2,10,5,5
Name8181,Surname8181,3,2,3,6,2,2
Name8182,Surname8182,3,10,4,2,2,3
Name8183,Surname8183,2,4,1,5,8,9
Name8184,Surname8184,1,9,7,4,2,4
Name8185,Surname8185,5,5,9,8,1,4
Name8186,Surname8186,5,8,6,5,1,10
Name8187,Surname8187,9,5,5,9,6,10
Name8188,Surname8188,8,7,5,3,6,10
Name8189,Surname8189,4,7,7,4,7,2
Name8190,Surname8190,6,8,7,3,7,6
Name8191,Surname8191,3,3,8,1,3,3
Name8192,Surname8192,6,2,4,1,10,4
Name8193,Surname8193,7,3,1,2,8,7
Name8194,Surname8194,5,1,7,1,1,6
Name8195,Surname8195,10,1,10,8,6,1
Name8196,Surname8196,4,1,9,8,2,3
Name8197,Surname8197,5,1,3,8,1,1
Name8198,Surname8198,4,6,6,4,9,10
Name8199,Surname8199,8,6,6,1,9,10
Name8200,Surname8200,8,3,2,5,1,7
Name8201,Surname8201,5,8,1,10,3,6
Name8202,Surname8202,8,5,6,4,5,9
Name8203,Surname8203,4,5,5,9,9,1
Name8204,Surname8204,7,2,4,5,10,4
Name8205,Surname8205,8,1,8,10,10,3
Name8206,Surname8206,1,5,5,1,9,1
Name8207,Surname8207,4,1,7,9,1,1
Name8208,Surname8208,6,6,10,8,2,10
Name8209,Surname8209,4,1,7,10,2,2
Name8210,Surname8210,2,2,10,10,9,2
Name8211,Surname8211,9,8,5,9,9,6
Name8212,Surname8212,9,5,4,1,7,8
Name8213,Surname8213,9,2,2,5,3,2
Name8214,Surname8214,5,4,4,5,6,6
Name8215,Surname8215,5,3,2,5,8,1
Name8216,Surname8216,4,10,8,8,4,2
Name8217,Surname8217,7,4,10,9,6,4
Name8218,Surname8218,3,1,5,1,6,4
Name8219,Surname8219,4,9,2,10,7,2
Name8220,Surname8220,2,2,4,6,3,5
Name8221,Surname8221,1,8,7,1,4,9
Name8222,Surname8222,4,2,8,2,2,9
Name8223,Surname8223,3,3,2,9,1,3
Name8224,Surname8224,4,8,3,3,9,1
Name8225,Surname8225,7,5,2,7,9,10
Name8226,Surname8226,2,5,2,4,2,8
Name8227,Surname8227,8,9,1,7,2,10
Name8228,Surname8228,10,8,3,6,9,3
Name8229,Surname8229,8,3,9,8,1,1
Name8230,Surname8230,10,3,7,9,8,1
Name8231,Surname8231,1,1,6,2,3,7
Name8232,Surname8232,6,9,2,9,4,1
Name8233,Surname8233,10,7,5,1,4,7
Name8234,Surname8234,5,3,2,9,4,1
Name8235,Surname8235,6,8,4,7,8,4
Name8236,Surname8236,7,2,9,9,2,3
Name8237,Surname8237,2,10,5,10,2,6
Name8238,Surname8238,7,2,2,3,1,7
Name8239,Surname8239,6,8,9,8,7,7
Name8240,Surname8240,4,4,8,2,2,1
Name8241,Surname8241,2,1,4,1,8,2
Name8242,Surname8242,6,7,6,9,5,5
Name8243,Surname8243,9,2,6,10,2,9
Name8244,Surname8244,9,5,7,4,8,5
Name8245,Surname8245,3,2,6,10,7,10
Name8246,Surname8246,6,1,9,7,5,4
Name8247,Surname8247,4,5,1,6,7,7
Name8248,Surname8248,7,5,5,4,10,3
Name8249,Surname8249,7,2,5,3,3,7
Name8250,Surname8250,10,8,10,3,8,7
Name8251,Surname8251,4,3,8,2,7,6
Name8252,Surname8252,5,7,6,2,3,4
Name8253,Surname8253,7,2,6,5,2,7
Name8254,Surname8254,2,8,3,8,5,5
Name8255,Surname8255,3,8,6,6,2,5
Name8256,Surname8256,7,3,4,10,5,8
Name8257,Surname8257,1,8,3,8,9,4
Name8258,Surname8258,4,5,2,3,8,5
Name8259,Surname8259,2,5,3,6,10,2
Name8260,Surname8260,4,6,6,6,8,5
Name8261,Surname8261,4,10,10,9,2,1
Name8262,Surname8262,4,3,6,10,6,7
Name8263,Surname8263,2,8,5,1,10,3
Name8264,Surname8264,3,2,4,4,9,5
Name8265,Surname8265,9,6,4,10,4,1
Name8266,Surname8266,1,5,8,10,1,5
Name8267,Surname8267,5,6,7,3,7,10
Name8268,Surname8268,2,6,4,8,3,1
Name8269,Surname8269,8,10,4,2,10,1
Name8270,Surname8270,9,9,5,9,8,7
Name8271,Surname8271,7,10,6,8,5,5
Name8272,Surname8272,1,9,1,10,8,10
Name8273,Surname8273,8,8,5,8,1,3
Name8274,Surname8274,2,9,6,9,5,2
Name8275,Surname8275,6,9,1,3,7,6
Name8276,Surname8276,5,7,10,8,1,8
Name8277,Surname8277,5,7,8,6,2,9
Name8278,Surname8278,6,10,3,10,3,1
Name8279,Surname8279,6,4,2,8,9,2
Name8280,Surname8280,10,2,7,10,6,8
Name8281,Surname8281,4,8,8,3,1,10
Name8282,Surname8282,8,7,9,3,3,9
Name8283,Surname8283,8,9,3,2,10,1
Name8284,Surname8284,4,3,4,7,2,2
Name8285,Surname8285,8,4,1,5,4,1
Name8286,Surname8286,3,9,3,10,2,6
Name8287,Surname8287,10,9,9,6,6,5
Name8288,Surname8288,3,2,7,9,6,3
Name8289,Surname8289,1,8,9,5,5,3
Name8290,Surname8290,10,7,4,7,9,9
Name8291,Surname8291,9,8,3,10,8,6
Name8292,Surname8292,1,7,2,1,7,4
Name8293,Surname8293,2,2,10,10,2,2
Name8294,Surname8294,2,8,8,8,3,8
Name8295,Surname8295,5,7,8,5,2,7
Name8296,Surname8296,10,6,10,2,5,2
Name8297,Surname8297,3,4,1,7,9,9
Name8298,Surname8298,10,9,2,8,3,2
Name8299,Surname8299,2,2,6,10,6,4
Name8300,Surname8300,3,4,7,9,3,10
Name8301,Surname8301,4,7,9,5,2,10
Name8302,Surname8302,7,10,5,6,8,2
Name8303,Surname8303,3,10,7,10,7,8
Name8304,Surname8304,2,6,6,7,1,10
Name8305,Surname8305,2,2,2,9,8,5
Name8306,Surname8306,2,6,4,8,8,4
Name8307,Surname8307,4,1,10,1,10,4
Name8308,Surname8308,8,3,7,10,7,3
Name8309,Surname8309,3,7,2,5,2,7
Name8310,Surname8310,4,8,1,4,10,6
Name8311,Surname8311,10,10,10,1,6,7
Name8312,Surname8312,6,9,4,5,3,3
Name8313,Surname8313,3,10,9,6,8,2
Name8314,Surname8314,6,7,9,2,10,9
Name8315,Surname8315,10,6,4,10,7,7
Name8316,Surname8316,6,5,9,2,1,3
Name8317,Surname8317,5,1,7,3,5,1
Name8318,Surname8318,4,2,8,5,4,2
Name8319,Surname8319,9,2,6,5,2,6
Name8320,Surname8320,3,10,8,1,10,7
Name8321,Surname8321,8,2,5,6,4,9
Name8322,Surname8322,6,5,7,7,10,2
